Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37
58196;Бургер з котлетою Дабл Чіз;Антрекот зі свинини з картопляними скибочками;Кава Американо;К-ль Сінгапур фізз;Лимонад малиновий;Мілк Шейк шоколадний;Сік яблуко 200мл;Смузі цитрус;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58397;Бургер з котлетою Дабл Чіз;Грісіні 100г;Телятина на кістці;Журавлиний морс 200мл;Кава Капучіно;Компот 1л;Мілк Шейк карамельний;Моршинська б/газ. 500мл;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58312;Бургер з котлетою Дабл Чіз;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58345;Бургер з котлетою Дабл Чіз;К-ль Сінгапур фізз;Пепсі-Кола 500мл;Рол Райдуга new;Рол Філ. Delux зі свіжим лососем XL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58524;Бургер з котлетою Дабл Чіз;Боржомі пл. 500мл;Кава Лате;К-ль Іспанськийкий лимонад;Лимонад маракуйя з апельсином;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58617;Бургер з котлетою Дабл Чіз;Кава Американо;Моршинська н/газ. 330мл;Пепсі-Кола 500мл;Гункан з вугрем;Гункан з ікрою масаго;Гункан з ікрою тобіко;Гункан з креветкою та авокадо;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58652;Бургер з котлетою Дабл Чіз;Кава Раф;Канелі 1шт;Кока-Кола 250мл;Лимонад малиновий;Молоко рослинне 50г;Яйця Бенедикт з креветками;Суп тайський з морепродуктами;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58752;Бургер з котлетою Дабл Чіз;Бургер з котлетою із яловичини;К-ль Мохіто б/а;Лимонад маракуйя з апельсином;Гункан з креветкою та авокадо;Гункан зі свіжим лососем;Каліфорнія в тобіко зі свіжим лососем;Рол з лососем та креветкою темпура;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58768;Бургер з котлетою Дабл Чіз;Гарячий рол з лососем та манго;Рол Зелений дракон;Рол Філ. Delux зі свіжим лососем ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58756;Бургер з котлетою Дабл Чіз;К-ль Мохіто б/а;Лимонад маракуйя з апельсином;Рол Філ. Delux зі свіжим лососем XL;Тартар з лосося;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58863;Бургер з котлетою Дабл Чіз;Бургер з рваною яловичиною;Лимонад малиновий;Сік ананас 200мл;Сік апельсин 200мл;Салат Цезар з креветками;Суп тайський з морепродуктами;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58948;Бургер з котлетою Дабл Чіз;Лимонад маракуйя з апельсином;Гарячий рол Сінобі;Рол Філ. Масаго зі свіжим лососем XL;Салат Цезар з куркою;Тартар з тунця;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58975;Бургер з котлетою Дабл Чіз;Морозиво вершкове 50г;Морозиво чорничне 50г;Антрекот зі свинини з картопляними скибочками;К-ль Малиновий слінг;Пиво Carlsberg N\A 450мл;Набір Філадельфія;Суп тайський з морепродуктами;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58990;Бургер з котлетою Дабл Чіз;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59058;Бургер з котлетою Дабл Чіз;Кава Американо;Лимонад маракуйя з апельсином;Молоко 50г;Рол Філ. Delux дует XL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59126;Бургер з котлетою Дабл Чіз;Телятина на кістці;Лимон 20г;Брускета з оселедцем;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59151;Бургер з котлетою Дабл Чіз;Телятина на кістці;Пепсі-Кола 330мл;Пиво Carlsberg N\A 450мл;Сік яблуко 200мл;Салат з телятиною;Брускета з качиним пате;Брускета з пармою та грушею;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59176;Бургер з котлетою Дабл Чіз;К-ль Іспанськийкий лимонад;Лимонад малиновий;Салат Цезар з креветками;Локшина Удон з морепродуктами;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59199;Бургер з котлетою Дабл Чіз;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59266;Бургер з котлетою Дабл Чіз;Лимонад маракуйя з апельсином;Рол Ебі чіз;Рол Райдуга new;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59515;Бургер з котлетою Дабл Чіз;Грісіні 100г;Кава Капучіно;Пепсі-Кола 330мл;Рол з тунцем та креветкою;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59533;Бургер з котлетою Дабл Чіз;Морозиво шоколадне 50г;Торт Наполеон;Шоколадний фондан з ванільн. морозивом;Лимонад грейпфрут з імбирем;Лимонад малиновий;Сік зелений виноград 200мл;Гарячий рол з лососем та манго;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59583;Бургер з котлетою Дабл Чіз;Пана-кота з апельсиновим соусом та чіа;Телятина на кістці;Філе яловичини медіум  з овочами ;Лимонад малиновий;Салат з телятиною;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59884;Бургер з котлетою Дабл Чіз;Сік томат 200мл;Рол з лососем та креветкою темпура;Салат Грецький;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59882;Бургер з котлетою Дабл Чіз;Лимонад грейпфрут з імбирем;Лимонад малиновий;Рол Філ. Delux дует ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59891;Бургер з котлетою Дабл Чіз;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60035;Бургер з котлетою Дабл Чіз;Лимонад грейпфрут з імбирем;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60132;Бургер з котлетою Дабл Чіз;Лимонад грейпфрут з імбирем;Лимонад малиновий;Сік апельсин 200мл;Гарячий рол з лососем та манго;Гарячий рол Сінобі;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60183;Бургер з котлетою Дабл Чіз;Морозиво вершкове 50г;Морозиво чорничне 50г;Лимонад малиновий;Лимонад маракуйя з апельсином;Гарячий рол Сяке ясай темпура;Рол Філ. Масаго з вугрем ;Рол Які Тідзу з мідіями;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60207;Бургер з котлетою Дабл Чіз;Бургер з котлетою із яловичини;Кока-Кола 250мл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60346;Бургер з котлетою Дабл Чіз;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60417;Бургер з котлетою Дабл Чіз;Картопля фрі;Шоколадний фондан з ванільн. морозивом;Кава Американо;Моршинська б/газ. 500мл;Пепсі-Кола 500мл;Сік ананас 200мл;Сік зелений виноград 200мл;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60519;Бургер з котлетою Дабл Чіз;Кава Еспресо;Молоко 50г;Фреш грейпфрут 200мл;Салат зі слабосоленим лососем;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60545;Бургер з котлетою Дабл Чіз;Торт Наполеон;Пепсі-Кола 500мл;Сік ананас 200мл;Сік зелений виноград 200мл;Локшина Удон з морепродуктами;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60583;Бургер з котлетою Дабл Чіз;Сік яблуко 200мл;Гранд набір Сенсей;Рамен з куркою;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60675;Бургер з котлетою Дабл Чіз;Шоколадний фондан з ванільн. морозивом;Лимон 20г;Чай Саусеп;Рол Філ. Delux зі свіжим лососем ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60637;Бургер з котлетою Дабл Чіз;Бургер з котлетою із яловичини;Пепсі-Кола 330мл;Пепсі-Кола 500мл;Сік апельсин 200мл;Салат з вугрем;Набір Філадельфія XL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60745;Бургер з котлетою Дабл Чіз;Сік яблуко 200мл;Смузі малина;Рол Філ. Масаго зі свіжим лососем ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60801;Бургер з котлетою Дабл Чіз;Лимонад маракуйя з апельсином;Рол Філ. Delux з хіяші XL;Біф салат;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60794;Бургер з котлетою Дабл Чіз;Картопля фрі;Шашлички з телятиною;К-ль Мохіто б/а;Пепсі-Кола 330мл;Куряча грудкa з овочами гриль;Гарячий рол з лососем та манго;Салат з телятиною;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60946;Бургер з котлетою Дабл Чіз;Бургер з котлетою із яловичини;Антрекот зі свинини з картопляними скибочками;7 UP 500мл;Моршинська б/газ. 500мл;Пепсі-Кола 330мл;Філе сібаса;Набір Філо Гранде;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61032;Бургер з котлетою Дабл Чіз;Боржомі пл. 500мл;Кава Американо;Кава Еспресо;Канелі 1шт;Лимонад малиновий;Молоко 50г;Узвар 200мл;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61038;Бургер з котлетою Дабл Чіз;К-ль Малиновий слінг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61081;Бургер з котлетою Дабл Чіз;Лимон 20г;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61099;Бургер з котлетою Дабл Чіз;Сік томат 200мл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61267;Бургер з котлетою Дабл Чіз;Кава Американо;К-ль Мохіто б/а;Компот 1л;Гункан з креветкою та авокадо;Гункан зі свіжим лососем;Каліфорнія в кунжуті зі свіжим лососем;Рол з лососем та креветкою темпура;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61277;Бургер з котлетою Дабл Чіз;Сік апельсин 200мл;Рол Філ. Delux з копченим лососем ;Салат Цезар з куркою;Смажена локшина Удон з куркою;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61570;Бургер з котлетою Дабл Чіз;Картопля фрі;Морозиво чорничне 50г;Сорбет манго 50г;Сорбет полуниця з базиліком 50г;К-ль Мохіто б/а;Лимонад грейпфрут з імбирем;Лимонад малиновий;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61609;Бургер з котлетою Дабл Чіз;Моршинська б/газ. 500мл;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
